Symbol,Rate,Change %,Change,Day Low,Day High,Base Currency,Quote Currency,Timestamp
LBP/GBP,0.00000854,0.11723,0.00000001,0.00000853,0.00000854,LBP,GBP,1736394727
LBP/USD,0.000011168002,-0.0463808,-0.000000005182,0.000011163159,0.000011173184,LBP,USD,1736425143
LKR/EUR,0.00329468,0.63152,0.000020675804,0.003271,0.00333311,LKR,EUR,1736425144
LKR/GBP,0.00276195,1.84174,0.000049948048,0.0027301,0.00276195,LKR,GBP,1736425144
LKR/USD,0.00339466,0.27145,0.000009189756,0.00335551,0.00339466,LKR,USD,1736425144
LKR/ZAR,0.0639479,0.11683,0.000074620806,0.0636917,0.06437078,LKR,ZAR,1736432799
LRD/EUR,0.0051913,0.18896,0.000009791149,0.00517472,0.0052651,LRD,EUR,1736425142
LRD/GBP,0.00435218,0.66279,0.000028655842,0.00429117,0.00435218,LRD,GBP,1736425142
LRD/USD,0.00534808,-0.49764,-0.000026747376,0.00534808,0.00543235,LRD,USD,1736425142
LSL/EUR,0.05142261,-0.42784,-0.000220949769,0.05122111,0.05203807,LSL,EUR,1736425144
LSL/GBP,0.04310974,0.64401,0.000275854386,0.04244417,0.04310974,LSL,GBP,1736425144
LSL/USD,0.05298375,-0.97336,-0.000520793034,0.0523571,0.05298375,LSL,USD,1736425144
LTL/AUD,0.54986,0.00645206,0.000035474827,0.54911,0.55229,LTL,AUD,1736432799
LYD/EUR,0.19635,-0.16493,-0.000324376077,0.19635,0.19751,LYD,EUR,1736425144
LYD/GBP,0.16459,0.25637,0.000420884908,0.16362,0.1647,LYD,GBP,1736425144
LYD/USD,0.20229,-0.5114,-0.0010398,0.2011,0.20408,LYD,USD,1736425144
MAD/AUD,0.16024,0.02322001,0.000037199628,0.16003,0.16126,MAD,AUD,1736432799
MAD/EUR,0.09622,0.01039393,0.00001,0.09611,0.09969891,MAD,EUR,1736432529
MAD/GBP,0.08062,0.46106,0.00037,0.07797857,0.08091425,MAD,GBP,1736432529
MAD/USD,0.09951338,-0.05075182,-0.0000505305,0.09933347,0.0997009,MAD,USD,1736432802
MAD/ZAR,1.87873,87.87283,0.87873,1.81713,1.87873,MAD,ZAR,1736425145
MDL/EUR,0.052045,-1.19257,-0.000628163023,0.05189,0.0527621,MDL,EUR,1736432517
MDL/GBP,0.04368714,-0.59428,-0.000261178043,0.04300421,0.04424191,MDL,GBP,1736425142
MDL/USD,0.053675,-1.44733,-0.000788264,0.05356,0.05446326,MDL,USD,1736418726
MGA/EUR,0.000206453744,0.23742,0.000000489005,0.000205913846,0.000206504904,MGA,EUR,1736396827
MGA/GBP,0.000171887043,0.01419512,0.000000024396,0.000170124822,0.000172550644,MGA,GBP,1736425143
MGA/USD,0.000211260671,-0.88494,-0.000001886229,0.000209094784,0.00021367522,MGA,USD,1736425143
MKD/EUR,0.01628983,0.1743,0.000028343957,0.01625091,0.01652073,MKD,EUR,1736432529
MKD/GBP,0.013603,0.63623,0.000085999,0.01340469,0.013639,MKD,GBP,1736432529
MKD/USD,0.016764,-0.32126,-0.000054028763,0.01660273,0.01684069,MKD,USD,1736432282
MMK/EUR,0.000462158465,0.05638333,0.000000260434,0.000461778586,0.000462346501,MMK,EUR,1736432529
MMK/GBP,0.000387409201,0.51564,0.000001987395,0.000385536223,0.000387589388,MMK,GBP,1736432529
MMK/USD,0.00047762794,0,0,0.00047762794,0.00047762794,MMK,USD,1736431255
MOP/EUR,0.12108,-0.13804,-0.000167371446,0.121,0.12413,MOP,EUR,1736431929
MOP/GBP,0.10163,0.4065,0.000411441361,0.10104,0.10405,MOP,GBP,1736431929
MOP/USD,0.12477,-0.03867796,-0.000048276245,0.12183,0.12488,MOP,USD,1736432529
MUR/EUR,0.02075406,0.05330853,0.000011057788,0.02006421,0.02081815,MUR,EUR,1736432282
MUR/GBP,0.01739792,0.41509,0.000071919103,0.01677776,0.0174051,MUR,GBP,1736432282
MUR/USD,0.02139101,-0.61738,-0.000132884672,0.02079002,0.02177051,MUR,USD,1736422962
MVR/EUR,0.0627707,0.05649363,0.000035441423,0.06271952,0.06291287,MVR,EUR,1736432529
MVR/GBP,0.05261496,0.51563,0.000269905069,0.05234506,0.05280946,MVR,GBP,1736432529
MVR/USD,0.06485084,0,0,0.06485084,0.06557377,MVR,USD,1736432789
MWK/EUR,0.000559847721,0.14802,0.000000827483,0.000558876836,0.000561104253,MWK,EUR,1736425143
MWK/GBP,0.000469272312,1.68414,0.000007772312,0.0004616,0.000469272312,MWK,GBP,1736425143
MWK/USD,0.000576763613,-0.96833,-0.000005639587,0.000575472014,0.0005824032,MWK,USD,1736425143
MWK/ZAR,0.01089567,-0.00062082869,-0.000000067644,0.01087127,0.01092096,MWK,ZAR,1736425143
MXN/ARS,50.7073,1.41459,0.7073,50.52882,50.76496,MXN,ARS,1736432759
MXN/AUD,0.07888998,0.4584,0.000359978106,0.07848,0.07913199,MXN,AUD,1736432800
MXN/BRL,0.29833,-0.17495,-0.000522846812,0.29754,0.30145,MXN,BRL,1736432745
MXN/CAD,0.070416,0.75261,0.000526,0.06972,0.0705105,MXN,CAD,1736432803
MXN/CHF,0.04456065,-0.11997,-0.000053523066,0.04434,0.04471532,MXN,CHF,1736432800
MXN/CLP,48.879,1.83125,0.879,48.21344,48.879,MXN,CLP,1736425143
MXN/COP,211.82556,-100,,211.8024,212.52557,MXN,COP,1736425201
MXN/CZK,1.19001,19.001,0.19001,1.18705,1.19459,MXN,CZK,1736432792
MXN/DKK,0.35384,0.08202517,0.00029,0.3526,0.35483,MXN,DKK,1736432803
MXN/EUR,0.04742376,1.00908,0.000473764782,0.04683,0.047558,MXN,EUR,1736432800
MXN/GBP,0.0397465,1.00762,0.0003965,0.03933,0.0399265,MXN,GBP,1736432803
MXN/HKD,0.3806,-0.27065,-0.00103288,0.37923,0.38199,MXN,HKD,1736432800
MXN/JPY,7.7157,-0.20173,-0.01559667,7.667,7.76036,MXN,JPY,1736432800
MXN/NZD,0.08736066,-0.17559,-0.000153670724,0.08716002,0.08764472,MXN,NZD,1736432799
MXN/PEN,0.18489,-7.55453,-0.01510907,0.18445,0.185,MXN,PEN,1736425201
MXN/PLN,0.20231,-0.30308,-0.000615,0.20194,0.20342,MXN,PLN,1736432803
MXN/SGD,0.066875,0.21729,0.000145,0.06648,0.06709,MXN,SGD,1736432802
MXN/USD,0.04891459,-0.11397,-0.000055813,0.04873271,0.04903163,MXN,USD,1736432802
MXN/XAG,0.001614,-0.73921,-0.000012019682,0.00160385,0.00163159,MXN,XAG,1736432783
MXN/XAU,0.000018313174,-0.44226,-0.000000081352,0.000018237426,0.000018442256,MXN,XAU,1736432783
MXN/ZAR,0.92146,-0.33961,-0.00314001,0.91964,0.92928,MXN,ZAR,1736432799
MXV/USD,0.40909,-0.07813666,-0.0003199,0.40828,0.40941,MXV,USD,1736432529
MYR/AUD,0.35885,0.57487,0.00205113,0.3561,0.35898,MYR,AUD,1736432760
MYR/CAD,0.32028,0.16232,0.00051905768,0.3179,0.32031,MYR,CAD,1736432761
MYR/CHF,0.20272,0.16212,0.000328108574,0.2013,0.20284,MYR,CHF,1736432803
MYR/CNY,1.62949,0.06192051,0.00100836,1.6252,1.63004,MYR,CNY,1736418730
MYR/DKK,1.60793,60.79285,0.60793,1.60397,1.60835,MYR,DKK,1736416751
MYR/EUR,0.21581,0.28533,0.00061402279,0.21179,0.21581,MYR,EUR,1736425154
MYR/GBP,0.18097,0.77964,0.0014,0.17915,0.18106,MYR,GBP,1736418730
MYR/HKD,1.73153,0.25648,0.00442967,1.7225,1.73249,MYR,HKD,1736432797
MYR/IDR,3592.98246,-0.08947066,-3.21754,3581.43,3610.9,MYR,IDR,1736432735
MYR/INR,19.10162,-0.8626,-0.1662,19.018,19.30502,MYR,INR,1736432765
MYR/JPY,35.10442,-0.08418378,-0.02957713,35.00657,35.136,MYR,JPY,1736432768
MYR/KRW,324.12725,-0.16881,-0.54808,322.88,325.52083,MYR,KRW,1736432632
MYR/NZD,0.39737,0.47248,0.00186866,0.3948,0.39792,MYR,NZD,1736432780
MYR/PKR,61.889,0.10838,0.067,61.752,61.917,MYR,PKR,1736418730
MYR/SGD,0.30424,0.3094,0.000938403452,0.3025,0.30452,MYR,SGD,1736432800
MYR/THB,7.69256,0.12439,0.00955663,7.662,7.71664,MYR,THB,1736432327
MYR/TWD,7.30664,-0.4105,-0.03011714,7.2941,7.35835,MYR,TWD,1736432798
MYR/USD,0.22249,0.12237,0.00027194,0.2216,0.22249,MYR,USD,1736417083
MYR/ZAR,4.19205,-0.06564351,-0.00275361,4.17896,4.2094,MYR,ZAR,1736432802
MZN/EUR,0.01526531,0.05342859,0.000008151685,0.0152532,0.01526531,MZN,EUR,1736394727
MZN/USD,0.01580528,0,0,0.01580528,0.01580528,MZN,USD,1736392964
NAD/EUR,0.05098,0.41363,0.00021,0.0507,0.05203807,NAD,EUR,1736432529
NAD/USD,0.05308814,0.33074,0.000175003,0.05266762,0.05310759,NAD,USD,1736432786
NAD/ZAR,1,0,0,1,1.01591,NAD,ZAR,1736431210
NGN/EUR,0.000628812174,0.28902,0.000001812174,0.000627,0.00063000063,NGN,EUR,1736425143
NGN/GBP,0.00052329997,0.15311,0.00000080001,0.0005227,0.00052329997,NGN,GBP,1736394727
NGN/JPY,0.1028,-0.17479,-0.00018,0.10276,0.10311,NGN,JPY,1736394727
NGN/USD,0.000646211906,-0.96092,-0.000006269834,0.000643293664,0.00065248174,NGN,USD,1736425157
NGN/ZAR,0.01217482,-1.38397,-0.000170860561,0.0121274,0.01231248,NGN,ZAR,1736432799
NIO/EUR,0.02648586,0.0556203,0.000014723323,0.02637826,0.02673082,NIO,EUR,1736432529
NIO/GBP,0.02208437,-0.03729586,-0.00000823963,0.02205059,0.02228363,NIO,GBP,1736432803
NIO/USD,0.02730428,0,0,0.0268214,0.02730428,NIO,USD,1736431210
NOK/AED,0.32157,-0.07457817,-0.00024,0.32048,0.3228,NOK,AED,1736432529
NOK/AUD,0.14146,0.60502,0.00085072343,0.1405,0.14181,NOK,AUD,1736432800
NOK/CAD,0.12627,0.07386597,0.000093199213,0.1247,0.12635,NOK,CAD,1736432800
NOK/CHF,0.0798975,0.07201402,0.000057496,0.0795,0.0801,NOK,CHF,1736432803
NOK/CZK,2.1338,0.05637254,0.0012022,2.1289,2.14099,NOK,CZK,1736432800
NOK/DKK,0.63447,0.12072,0.000765,0.63262,0.63589,NOK,DKK,1736432803
NOK/EUR,0.08505709,0.06200662,0.000052708338,0.08462607,0.085258,NOK,EUR,1736432800
NOK/GBP,0.07126974,0.46254,0.00032813051,0.070817,0.07158862,NOK,GBP,1736432803
NOK/ILS,0.32076,0.00526816,0.000016897482,0.31998,0.32195,NOK,ILS,1736432747
NOK/INR,7.52923,7.56045,0.52923,7.50207,7.55608,NOK,INR,1736432798
NOK/ISK,12.301,-0.40483,-0.05,12.299,12.303,NOK,ISK,1736397428
NOK/JPY,13.83517,-0.24396,-0.033835,13.76384,13.8819,NOK,JPY,1736432800
NOK/NZD,0.15663,0.11278,0.000176447869,0.15577,0.15715,NOK,NZD,1736432800
NOK/PLN,0.36275,0.01102809,0.00004,0.36218,0.36415,NOK,PLN,1736432803
NOK/RUB,8.27198,0,0,8.25423,8.35561,NOK,RUB,1719907692
NOK/SEK,0.97746,0.11318,0.001105,0.9746,0.97966,NOK,SEK,1736432800
NOK/SGD,0.11991,0.15348,0.000183755828,0.11945,0.12022,NOK,SGD,1736432800
NOK/USD,0.08771807,-0.07735859,-0.00006791,0.087281,0.08782854,NOK,USD,1736432802
NOK/ZAR,1.65225,-0.13622,-0.00225373,1.6478,1.66074,NOK,ZAR,1736432803
NPR/EUR,0.00706085,0.0141217,0.000000996971,0.00705214,0.0071498,NPR,EUR,1736418730
NPR/GBP,0.00592593,1.25041,0.000073183224,0.00585472,0.00597407,NPR,GBP,1736425144
NPR/USD,0.00728323,0.03365945,0.000002450671,0.00719571,0.00737735,NPR,USD,1736425144
NZD/AED,2.0539,-0.18467,-0.0038,2.0459,2.0575,NZD,AED,1736432529
NZD/AUD,0.90304,0.0432864,0.000390724376,0.90109,0.90375,NZD,AUD,1736432800
NZD/CAD,0.80603,0.0856781,0.00069,0.8021,0.80697,NZD,CAD,1736432802
NZD/CHF,0.51006,-0.10087,-0.000515,0.5083,0.51093,NZD,CHF,1736432800
NZD/CNY,4.10484,-0.05271414,-0.00216497,4.084,4.20168,NZD,CNY,1736432794
NZD/CZK,13.6215,-0.08875132,-0.0121,13.6026,13.6484,NZD,CZK,1736432795
NZD/DKK,4.0504,-0.03455254,-0.0014,4.039,4.0548,NZD,DKK,1736432802
NZD/EUR,0.54285,-0.04603204,-0.00025,0.5413,0.5434,NZD,EUR,1736432801
NZD/GBP,0.45497,0.29131,0.00132153,0.4524,0.45612,NZD,GBP,1736432802
NZD/HKD,4.35688,-0.09669453,-0.00421695,4.3325,4.3616,NZD,HKD,1736432803
NZD/HUF,224.3835,-0.19416,-0.4365,224.15,225.138,NZD,HUF,1736432800
NZD/IDR,9057.8629,-0.22182,-20.1371,9028,9104,NZD,IDR,1736432798
NZD/INR,48.06469,-0.25381,-0.12231,47.83891,48.152,NZD,INR,1736432784
NZD/JPY,88.313,-0.44753,-0.397,88.13,88.83361,NZD,JPY,1736432801
NZD/KRW,817.12066,-0.13192,-1.07934,814.63438,821.69269,NZD,KRW,1736432800
NZD/MXN,11.4466,0.17415,0.0199,11.4097,11.47315,NZD,MXN,1736432801
NZD/MYR,2.5153,-0.38021,-0.0096,2.51321,2.5295,NZD,MYR,1736418730
NZD/NOK,6.3838,-0.12047,-0.0077,6.3632,6.41972,NZD,NOK,1736432803
NZD/PHP,32.724,-0.2925,-0.096,32.618,32.822,NZD,PHP,1736432529
NZD/PKR,155.801,-0.27204,-0.425,155.462,156.159,NZD,PKR,1736418730
NZD/PLN,2.31567,-0.22083,-0.005125,2.3138,2.32321,NZD,PLN,1736432802
NZD/SEK,6.2399,0.0400808,0.0025,6.2199,6.254,NZD,SEK,1736432802
NZD/SGD,0.76553,-0.0976765,-0.000748475511,0.7636,0.76676,NZD,SGD,1736432803
NZD/THB,19.35657,-0.70078,-0.1366,19.298,19.53125,NZD,THB,1736432775
NZD/TRY,19.77887,-1.92363,-0.38793,19.70278,20.4841,NZD,TRY,1736432800
NZD/TWD,18.41978,-0.21248,-0.03922176,18.35657,18.47677,NZD,TWD,1736432803
NZD/USD,0.55984,-0.17964,-0.0010075,0.5569,0.56098,NZD,USD,1736432800
NZD/ZAR,10.54805,-0.26808,-0.02835325,10.528,10.61458,NZD,ZAR,1736432802
OMR/AED,9.5406,0.02621532,0.00250044,9.52909,9.54858,OMR,AED,1736432282
OMR/EUR,2.51864,-0.00251864,-0.000063436967,2.5123,2.5337,OMR,EUR,1736432281
OMR/GBP,2.11135,0.60774,0.01275393,2.09743,2.11833,OMR,GBP,1736432281
OMR/PKR,723.7,0.02487837,0.18,723.52,723.9,OMR,PKR,1736394727
OMR/USD,2.59756,-0.04594377,-0.00119396,2.58753,2.59875,OMR,USD,1736432281
OMR/ZAR,48.93757,-0.12741,-0.06243217,48.87769,49.33091,OMR,ZAR,1736432803
PAB/EUR,0.97087,0.05825243,0.000565228286,0.97012,0.99493,PAB,EUR,1736432529
PAB/GBP,0.81239,0.51595,0.00417,0.80828,0.83395,PAB,GBP,1736432529
PAB/USD,1,0,0,0.97641,1.0007,PAB,USD,1736431210
PEN/ARS,274.94391,0.34449,0.94391,273.89637,275.08121,PEN,ARS,1736432790
PEN/BRL,1.61733,61.73318,0.61733,1.61319,1.63265,PEN,BRL,1736432745
PEN/CAD,0.38142,0.21334,0.000811996747,0.38006,0.38168,PEN,CAD,1736432802
PEN/CLP,264.38324,1.29626,3.38324,260.78325,264.38324,PEN,CLP,1736425143
PEN/COP,1149.32794,0.90675,10.32794,1125.68347,1149.32794,PEN,COP,1736425143
PEN/EUR,0.25726,2.45489,0.00616423,0.2511,0.25726,PEN,EUR,1736425143
PEN/GBP,0.21532,0.98477,0.00209973,0.21328,0.21639,PEN,GBP,1736432785
PEN/MXN,5.42251,8.45012,0.42251,5.40538,5.43516,PEN,MXN,1736432798
PEN/USD,0.26504,0.22344,0.000590880475,0.25958,0.26508,PEN,USD,1736425143
PGK/AUD,0.40242,0.93925,0.00374458,0.39463,0.40578,PGK,AUD,1736425145
PGK/EUR,0.24213,0.84019,0.00201742,0.24213,0.24691,PGK,EUR,1736425145
PGK/GBP,0.20303,2.06469,0.00410712,0.1991,0.20431,PGK,GBP,1736425145
PGK/USD,0.24954,0.74194,0.00183779,0.24471,0.257,PGK,USD,1736425145
PHP/AUD,0.02759164,0.36459,0.000100231353,0.02744,0.02776768,PHP,AUD,1736432798
PHP/CNH,0.12588,0.12084,0.000151931,0.12547,0.12605,PHP,CNH,1736432529
PHP/DKK,0.12375,-0.12295,-0.000152342972,0.12333,0.12399,PHP,DKK,1736432792
PHP/EUR,0.01654,0.18171,0.00003,0.01649,0.01666472,PHP,EUR,1736432529
PHP/GBP,0.01390233,0.983,0.000135330286,0.013759,0.01395554,PHP,GBP,1736432798
PHP/JPY,2.69856,-0.1127,-0.00304467,2.69237,2.7074,PHP,JPY,1736432803
PHP/NZD,0.026,4,0.001,0.025,0.026,PHP,NZD,1736432529
PHP/USD,0.01710864,0.11976,0.000020465,0.01701693,0.01715413,PHP,USD,1736432761
PHP/ZAR,0.32236,-0.20256,-0.000654298777,0.32226,0.32488,PHP,ZAR,1736432797
PKR/AED,0.01268,-0.07880221,-0.00001,0.01268,0.01269,PKR,AED,1736418730
PKR/AUD,0.00579404,0.33258,0.000019205854,0.00573,0.00581004,PKR,AUD,1736418730
PKR/BHD,0.00135342,-0.02436153,-0.000000329794,0.00135303,0.00135375,PKR,BHD,1736394727
PKR/CAD,0.005111,0.01956947,0.000001,0.005105,0.005117,PKR,CAD,1736418730
PKR/CHF,0.00327158,1.60173,0.000051575693,0.003215,0.00327807,PKR,CHF,1736432800
PKR/DKK,0.02594683,-0.1047,-0.000027194339,0.02593277,0.02603391,PKR,DKK,1736432800
PKR/EGP,0.18129,0.08280888,0.00015,0.181,0.18262,PKR,EGP,1736418730
PKR/EUR,0.00348143,1.52912,0.000052433663,0.003427,0.00348143,PKR,EUR,1736425144
PKR/GBP,0.00292264,0.6725,0.00001952349,0.0028989,0.00292736,PKR,GBP,1736418730
PKR/HKD,0.02741,-0.03646973,-0.00001,0.02741,0.02792727,PKR,HKD,1736418730
PKR/INR,0.3075,-0.13964,-0.00043,0.30749,0.30798,PKR,INR,1736418730
PKR/JPY,0.5644,-0.21216,-0.0012,0.5636,0.5652,PKR,JPY,1736418730
PKR/KWD,0.00106,0,0,0.00106,0.00110681,PKR,KWD,1736393226
PKR/MYR,0.01615796,-0.10826,-0.000017511296,0.01615065,0.01619381,PKR,MYR,1736418730
PKR/NZD,0.00641844,0.27278,0.00001746085,0.00640373,0.00643244,PKR,NZD,1736418730
PKR/OMR,0.00138179,-0.02487218,-0.000000343766,0.00138141,0.00138213,PKR,OMR,1736394727
PKR/QAR,0.01306677,-0.04312034,-0.000005636867,0.01256,0.01307241,PKR,QAR,1736395027
PKR/SAR,0.01346167,-0.05788517,-0.000007796823,0.01346022,0.01346946,PKR,SAR,1736406125
PKR/SGD,0.004862,0.04115226,0.000002,0.004855,0.004869,PKR,SGD,1736418730
PKR/THB,0.12419,-0.08072529,-0.000100335946,0.12416,0.12459,PKR,THB,1736418730
PKR/TWD,0.11822,0.02364457,0.000027946688,0.11816,0.11843,PKR,TWD,1736418730
PKR/USD,0.00358661,-0.12014,-0.000004314226,0.00356663,0.00359195,PKR,USD,1736425144
PKR/ZAR,0.06764386,-0.23176,-0.000157136829,0.06749175,0.06813335,PKR,ZAR,1736432797
PLN/AUD,0.39,0.51136,0.00198419,0.38776,0.39029,PLN,AUD,1736432798
PLN/CAD,0.34811,0.10026,0.000348659045,0.34584,0.34866,PLN,CAD,1736432799
PLN/CHF,0.22026,0.21949,0.000482386391,0.21915,0.2203,PLN,CHF,1736432803
PLN/CNY,1.7617,-0.18131,-0.0032,1.7564,1.77101,PLN,CNY,1736418730
PLN/CZK,5.8829,-0.14366,-0.00846326,5.8635,5.90075,PLN,CZK,1736432797
PLN/DKK,1.74925,0.45079,0.00785,1.737,1.7495,PLN,DKK,1736432797
PLN/EUR,0.23443,0.2759,0.000645,0.23323,0.23449,PLN,EUR,1736432801
PLN/GBP,0.19647,0.85729,0.00167,0.19458,0.19659,PLN,GBP,1736432803
PLN/HKD,1.88156,0.11195,0.0021041,1.86787,1.88336,PLN,HKD,1736432797
PLN/HUF,96.9135,0.12656,0.1225,96.51506,96.99472,PLN,HUF,1736432800
PLN/ILS,0.88434,-0.23814,-0.00211096,0.83429,0.88633,PLN,ILS,1736432783
PLN/JPY,38.1395,0.00655531,0.0025,37.944,38.2995,PLN,JPY,1736432803
PLN/MXN,4.9436,23.59,0.9436,4.9144,4.9506,PLN,MXN,1736432798
PLN/NOK,2.7567,-0.0117343,-0.000323517411,2.7448,2.76106,PLN,NOK,1736432803
PLN/NZD,0.43187,0.22868,0.00098533186,0.43044,0.43219,PLN,NZD,1736432798
PLN/RUB,24.72328,-2.67841,-0.68042,24.43935,25.3982,PLN,RUB,1736432790
PLN/SEK,2.6949,-0.0892774,-0.00240809,2.6814,2.73224,PLN,SEK,1736432798
PLN/SGD,0.33061,-0.08083326,-0.000267456111,0.32933,0.33116,PLN,SGD,1736432800
PLN/TRY,8.5419,-2.02443,-0.1765,8.49185,8.726,PLN,TRY,1736432797
PLN/USD,0.24177,0.06411585,0.000154910363,0.23976,0.24193,PLN,USD,1736432803
PLN/ZAR,4.55539,-0.09225401,-0.00420641,4.5353,4.56892,PLN,ZAR,1736432797
PYG/EUR,0.000123061777,0.45631,0.000000558996,0.000122471274,0.000125062531,PYG,EUR,1736425144
PYG/GBP,0.000103153458,0.90956,0.000000929787,0.00010225388,0.00010483054,PYG,GBP,1736425144
PYG/USD,0.000126811929,0.00883209,0.000000011199,0.000124570048,0.000126811929,PYG,USD,1736425144
QAR/AED,1.00865,0.46354,0.00465397,1.004,1.00916,QAR,AED,1736432282
QAR/EUR,0.26628,0.21306,0.000566128345,0.26565,0.27735,QAR,EUR,1736425144
QAR/GBP,0.22226,0.16224,0.00036,0.22196,0.22257,QAR,GBP,1736395027
QAR/PKR,76.53,0.04313895,0.033,76.497,79.61783,QAR,PKR,1736395027
QAR/USD,0.27432,-0.1474,-0.000404944543,0.27432,0.28619,QAR,USD,1736425144
QAR/ZAR,5.17378,3.47562,0.17378,5.16702,5.20371,QAR,ZAR,1736432802
RON/CHF,0.18891,-0.09485535,-0.000179361535,0.18841,0.18924,RON,CHF,1736432799
RON/EUR,0.20107,0.23914,0.000479690755,0.20054,0.2012,RON,EUR,1736432693
RON/GBP,0.16854,0.58585,0.000981644872,0.16753,0.16903,RON,GBP,1736432693
RON/USD,0.20746,-0.06845636,-0.00014212,0.20657,0.20812,RON,USD,1736432802
RON/ZAR,3.90655,30.21841,0.90655,3.89687,3.92742,RON,ZAR,1736432799
RSD/BRL,0.05382289,-3.1188,-0.00173267,0.05372565,0.05422255,RSD,BRL,1736430947
RSD/CHF,0.0080244,-0.53554,-0.000043204999,0.0080212,0.00803969,RSD,CHF,1736430947
RSD/EUR,0.00854168,-0.28392,-0.000024320877,0.008532,0.00855132,RSD,EUR,1736430947
RSD/GBP,0.00715708,0.75287,0.000053481097,0.00713097,0.00717125,RSD,GBP,1736430947
RSD/JPY,1.38822,-0.99189,-0.01390765,1.38783,1.39532,RSD,JPY,1736430947
RSD/USD,0.00880546,-0.7707,-0.000068390787,0.00878135,0.00882452,RSD,USD,1736430947
RUB/BRL,0.05964347,2.8442,0.00164947,0.057994,0.06036319,RUB,BRL,1736432745
RUB/CAD,0.01408117,3.03193,0.000414368505,0.0136627,0.01416308,RUB,CAD,1736432803
RUB/CHF,0.00891019,3.48649,0.000300186446,0.0086,0.00897523,RUB,CHF,1736432803
RUB/DKK,0.07863,0,0,0.07779,0.07876,RUB,DKK,1719907692
RUB/EUR,0.00948336,3.5527,0.000325356253,0.009156,0.00955665,RUB,EUR,1736432790
RUB/GBP,0.00794868,3.78228,0.000289684748,0.007661,0.00801683,RUB,GBP,1736432773
RUB/JPY,1.54306,2.79547,0.04196282,1.4981,1.55627,RUB,JPY,1736432773
RUB/KRW,14.27417,9.80128,1.27417,13.95405,14.39972,RUB,KRW,1736432773
RUB/NOK,0.12089,0,0,0.11968,0.12115,RUB,NOK,1719907692
RUB/PLN,0.0404477,4.08569,0.0015877,0.03887,0.04091762,RUB,PLN,1736432790
RUB/SEK,0.10902,2.8606,0.00303181,0.10601,0.10982,RUB,SEK,1736432773
RUB/USD,0.00977981,2.90899,0.000276451891,0.00950336,0.00988875,RUB,USD,1736432773
RUB/XAG,0.000322733683,1.62884,0.000005172553,0.000316949174,0.000326173818,RUB,XAG,1736432783
RUB/XAU,0.000003661896,1.88602,0.000000067786,0.000003588643,0.000003696895,RUB,XAU,1736432783
RWF/EUR,0.00069847035,-0.56855,-0.000003993895,0.00069847035,0.000705865744,RWF,EUR,1736425142
RWF/GBP,0.000585518627,-0.11111,-0.000000651281,0.000573728173,0.000587040494,RWF,GBP,1736425142
RWF/USD,0.000719643149,-1.31749,-0.000009607801,0.000712103408,0.00072925095,RWF,USD,1736425142
RWF/ZAR,0.01359495,1.0588,0.000142435017,0.01345251,0.01359495,RWF,ZAR,1736425142
SAR/AED,0.97831,-0.04338694,-0.000424640999,0.9781,0.97962,SAR,AED,1736432282
SAR/CAD,0.38342,-0.17597,-0.000675883092,0.38302,0.38447,SAR,CAD,1736432283
SAR/EUR,0.2583,0.93718,0.00239825,0.2558,0.2587,SAR,EUR,1736432283
SAR/GBP,0.21655,1.5715,0.00335043,0.2131,0.21787,SAR,GBP,1736432283
SAR/JPY,42.02616,-0.34346,-0.14484,41.94263,42.147,SAR,JPY,1736432283
SAR/KWD,0.08212851,0.10115,0.000082986071,0.0819279,0.08218002,SAR,KWD,1736432283
SAR/PKR,74.285,0.0579187,0.043,74.242,74.293,SAR,PKR,1736406125
SAR/USD,0.26639,-0.08410555,-0.000224233638,0.26603,0.26672,SAR,USD,1736432283
SAR/XAG,0.00879082,-0.66371,-0.000058735141,0.00874202,0.00887311,SAR,XAG,1736432723
SAR/XAU,0.000099743659,-0.31619,-0.000000316377,0.000099474773,0.00010032304,SAR,XAU,1736432783
SCR/EUR,0.06568058,1.35565,0.000878487789,0.06478824,0.07374087,SCR,EUR,1736432529
SCR/GBP,0.05655905,4.56977,0.00247167,0.05151011,0.05655905,SCR,GBP,1736429489
SCR/USD,0.07030472,2.51131,0.00172232,0.06354554,0.07096189,SCR,USD,1736432282
SDG/EUR,0.00161893,0.05334365,0.000000863134,0.00161765,0.00161893,SDG,EUR,1736394727
SDG/USD,0.00166987,0,0,0.00166987,0.00166987,SDG,USD,1736392964
SEK/AED,0.32913,0.05167802,0.00017,0.32806,0.33045,SEK,AED,1736432529
SEK/AUD,0.14472,0.34216,0.0004935,0.14425,0.14499,SEK,AUD,1736432800
SEK/BRL,0.54714,-0.23915,-0.00131161,0.54657,0.55339,SEK,BRL,1736432745
SEK/CAD,0.12918,0.99715,0.00127535,0.1276,0.1292,SEK,CAD,1736432803
SEK/CHF,0.081735,0.09184423,0.000075,0.081469,0.0818605,SEK,CHF,1736432802
SEK/CNH,0.6575,0.06087354,0.0004,0.6552,0.658,SEK,CNH,1736432529
SEK/CZK,2.18305,0.04333483,0.000945609276,2.1774,2.18898,SEK,CZK,1736432800
SEK/DKK,0.64909,0.33311,0.002155,0.64696,0.64983,SEK,DKK,1736432802
SEK/EUR,0.0869985,0.65776,0.0005685,0.08634,0.08709732,SEK,EUR,1736432800
